               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.032808,            0.019064,                   0,             0.38229,             0.30465,             0.24262,            0.071719,              0.0747,            0.035081,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.033318,            0.018754,                   0,             0.35432,             0.33719,             0.26561,              0.0825,            0.073892,            0.034645,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.032731,            0.017576,                   0,             0.33053,              0.3167,             0.23718,            0.074236,            0.074525,            0.035539,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.032429,            0.019153,                   0,             0.33134,             0.30278,              0.2222,             0.07061,            0.075648,            0.035502,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.031962,            0.019829,                   0,             0.37365,             0.30293,             0.24859,            0.076929,            0.074949,            0.035248,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.031993,            0.017818,                   0,             0.37525,              0.3167,             0.24779,            0.078859,             0.07494,            0.035515,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.032113,            0.018506,                   0,              0.3695,             0.31842,             0.24998,            0.079923,            0.073214,            0.034895,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.033139,            0.019529,                   0,             0.35894,             0.30293,             0.24261,            0.077707,            0.074799,            0.034627,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,            0.032048,             0.01808,                   0,             0.33543,             0.35271,             0.25205,            0.075628,            0.074318,            0.034912,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.031848,            0.018229,                   0,             0.37689,             0.29948,             0.25341,            0.077902,            0.073926,            0.034603,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,            0.031296,            0.017626,                   0,             0.39534,             0.27683,             0.24237,            0.075421,            0.073734,            0.034995,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.031019,            0.017719,                   0,             0.37897,             0.30565,             0.25064,            0.080468,            0.074136,             0.03493,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.032623,            0.019334,                   0,             0.36016,             0.32844,             0.25141,            0.077611,            0.074231,             0.03495,                   0,            0.006204,            0.006204,            0.006204
                 137,            0.031638,            0.018595,                   0,             0.44517,             0.28744,             0.25484,             0.08297,            0.074447,            0.036283,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,             0.03133,            0.017298,                   0,             0.32542,             0.32874,             0.23105,            0.068704,            0.075355,             0.03574,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.031552,            0.018166,                   0,             0.36392,             0.28557,             0.23074,            0.068945,            0.076001,            0.036096,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.032047,            0.018839,                   0,               0.393,              0.3012,             0.24226,             0.07393,            0.074097,            0.034779,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.031012,            0.018587,                   0,             0.43672,              0.2926,              0.2562,            0.081718,            0.073596,            0.035997,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,            0.031477,            0.017403,                   0,             0.34344,             0.34251,             0.25573,            0.081286,            0.073601,            0.035258,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.030847,            0.017767,                   0,              0.3883,             0.31153,             0.25701,            0.078422,            0.074461,            0.035165,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,            0.029656,            0.016741,                   0,              0.3623,             0.28571,             0.24353,            0.078112,            0.075538,             0.03636,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,            0.030763,            0.017748,                   0,             0.37678,             0.31325,             0.25417,            0.075709,            0.074869,              0.0358,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,              0.0309,            0.018097,                   0,             0.39951,             0.31325,             0.26865,            0.079575,            0.075384,            0.036023,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,             0.03109,            0.017616,                   0,             0.44986,             0.28744,             0.25542,            0.074888,            0.075312,             0.03596,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,             0.03012,             0.01805,                   0,             0.42679,             0.27711,             0.24667,            0.076245,            0.075003,            0.036765,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,            0.029967,            0.017015,                   0,             0.42226,             0.27022,             0.24698,            0.077212,             0.07469,            0.037182,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,            0.030298,            0.018418,                   0,              0.3863,             0.32014,             0.25667,            0.081685,            0.073072,            0.036521,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,            0.029571,            0.017075,                   0,             0.43682,             0.27883,             0.25524,            0.083245,            0.073542,            0.037967,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.030161,            0.017194,                   0,             0.44032,             0.28055,              0.2309,            0.067944,             0.07551,             0.03755,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,            0.030234,            0.017131,                   0,             0.40679,             0.30465,             0.25777,            0.076204,            0.075207,            0.037227,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,            0.029175,            0.016209,                   0,             0.36873,             0.34079,             0.25182,            0.076151,            0.075302,            0.037372,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,            0.029391,            0.017407,                   0,             0.34509,             0.34768,             0.26114,            0.077371,            0.074736,            0.037155,                   0,           0.0053116,           0.0053116,           0.0053116
